,code,name,unit,frequency,first_value,last_value,source
0,17173,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Externa - Empresas estatais com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17174,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Externa - Empresas estatais federais com Petrobras e Eletrobras,%,M,1998-01-01,2001-11-01 00:00:00,BCB-DSTAT
0,17175,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano - Resultado operacional - Externa - Setor público consolidado com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17176,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Total - Empresas estatais com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17177,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Total - Empresas estatais federais com Petrobras e Eletrobras,%,M,1998-01-01,2001-11-01 00:00:00,BCB-DSTAT
0,17178,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Total - Setor público consolidado com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17179,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Interna - Empresas estatais com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17180,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Interna - Empresas estatais federais com Petrobras e Eletrobras,%,M,1998-01-01,2001-11-01 00:00:00,BCB-DSTAT
0,17181,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Interna - Setor público consolidado com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17182,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Externa - Empresas estatais com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17183,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Externa - Empresas estatais federais com Petrobras e Eletrobras,%,M,1998-01-01,2001-11-01 00:00:00,BCB-DSTAT
0,17184,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano - Juros reais - Externa - Setor público consolidado com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17185,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Total - Empresas estatais com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17186,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Total - Empresas estatais federais com Petrobras e Eletrobras,%,M,1998-01-01,2001-11-01 00:00:00,BCB-DSTAT
0,17187,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Total - Setor público consolidado com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17188,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Interna - Empresas estatais com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17189,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Interna - Empresas estatais federais com Petrobras e Eletrobras,%,M,1998-01-01,2001-11-01 00:00:00,BCB-DSTAT
0,17190,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Interna - Setor público consolidado com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17191,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Externa - Empresas estatais com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17192,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Externa - Empresas estatais federais com Petrobras e Eletrobras,%,M,1998-01-01,2001-11-01 00:00:00,BCB-DSTAT
0,17193,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Resultado nominal - Externa - Setor público consolidado com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17194,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Total - Empresas estatais com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17195,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Total - Empresas estatais federais com Petrobras e Eletrobras,%,M,1998-01-01,2001-11-01 00:00:00,BCB-DSTAT
0,17196,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Total - Setor público consolidado com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17197,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Interna - Empresas estatais com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17198,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Interna - Empresas estatais federais com Petrobras e Eletrobras,%,M,1998-01-01,2001-11-01 00:00:00,BCB-DSTAT
0,17199,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Interna - Setor público consolidado com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17200,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Externa - Empresas estatais com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
0,17201,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Externa - Empresas estatais federais com Petrobras e Eletrobras,%,M,1998-01-01,2001-11-01 00:00:00,BCB-DSTAT
0,17202,NFSP sem desvalorização cambial (% PIB) - Fluxo acumulado no ano (valorizado) - Juros nominais - Externa - Setor público consolidado com Petrobras e Eletrobras,%,M,1991-01-31,2001-11-01 00:00:00,BCB-DSTAT
